school_name,rank,professor_name,department,faculty_url,lab_url,source_type,notes,research_description,research_tags,recent_work_cues,ra_opportunity_cues,advising_cues,uncertainty_flags
University of Central Florida,53,Gita Reese Sukthankar,Home | UCF Department of Computer Science,http://www.eecs.ucf.edu/~gitars,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain",My research is in the area of activity and plan recognition; my Ph.D.,artificial intelligence; machine learning; computer vision; robotics,UNKNOWN,UNKNOWN,UNKNOWN,missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Greg Welch,Home | UCF Department of Computer Science,https://sreal.ucf.edu/people/welch,,faculty_page,areas=vision; verified_by=official_domain,"His research interests include human-computer interaction, human motion tracking, and virtual and augmented reality, with applications such as healthcare and defense.",UNKNOWN,"His awards include the IEEE Virtual Reality Service Award in 2026 (VR 2026), the induction into the IEEE Virtual Reality Academy in 2022, the IEEE Virtual Reality Technical Achievement Award in 2018 (VR 2018), and the Long Lasting Impact Paper Award at the 15th IEEE International Symposium on Mixed and Augmented... || Welch to attend the National Academy of Engineering ceremony where he was awarded the Charles Stark Draper Prize for “for the development and dissemination of the optimal digital technique (known as the Kalman Filter).” Publications Patents Students Curriculum Vitae Kalman Filter Personal SREAL @ 2026 Synthetic...",UNKNOWN,UNKNOWN,missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Haiyan Hu,Home | UCF Department of Computer Science,http://www.cs.ucf.edu/~haihu,,faculty_page,areas=bio; verified_by=official_domain,"A deep learning method to integrate extracellular miRNA with mRNA for cancer studies, Bioinformatics, https://doi.org/10.1093/bioinformatics/btae653.",artificial intelligence; machine learning; deep learning; computational biology; bioinformatics; genomics; data mining,"Deep learning inference of miRNA expression from bulk and single-cell mRNA expression, Journal of Bioinformatics and Computational Biology 23 (3), 2550009, 2025. || PSPI: A deep learning approach for prokaryotic small protein identification, Frontiers in Genetics, 15, 1439423, https://doi.org/10.3389/fgene.2024.1439423.",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Hassan Foroosh,Home | UCF Department of Computer Science,http://www.cs.ucf.edu/~foroosh,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain","Prior to joining UCF, he was a senior research scientist at the University of California, Berkeley (2000-2002), and prior to that an assistant research scientist at Center for Automation Research and the Institute for Advanced Computer Studies of the, University of Maryland, College Park (1997-2000).",machine learning; computer vision,UNKNOWN,UNKNOWN,UNKNOWN,missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Ivan Garibay,Home | UCF Department of Computer Science,https://www.cs.ucf.edu/~garibay,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain","My areas of interest include: computational social sciences, complex systems, agent-based modeling, information diffusion, information and mis-information dynamics in social media, cognitive/social cyber-security, data analytics, big data, deep learning, agent-based computational economics, complexity economics,...",deep learning,UNKNOWN,UNKNOWN,UNKNOWN,missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Jialin Liu 0003,Home | UCF Department of Computer Science,https://www.cs.ucf.edu/person/jialin-liu,,faculty_page,areas=mlmining; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Jun Wang 0001,Home | UCF Department of Computer Science,http://www.cass.eecs.ucf.edu/?page_id=1249,,faculty_page,areas=ai; verified_by=official_domain,His specific research interests include the following: Big Data and Big Compute Systems Data-intensive Computing Massive Storage and I/O Machine Learning Systems Computer Architecture US News and World Report announced UCF Computer Engineering graduate program 2019-2020 ranking at 52.,machine learning,His specific research interests include the following: Big Data and Big Compute Systems Data-intensive Computing Massive Storage and I/O Machine Learning Systems Computer Architecture US News and World Report announced UCF Computer Engineering graduate program 2019-2020 ranking at 52. || 116) 320 News RA positions are available!,There are multiple graduate research assistant positions available in CASS laboratory.,UNKNOWN,missing_advising_cues
University of Central Florida,53,Kien A. Hua,Home | UCF Department of Computer Science,https://dsg.cs.ucf.edu,,faculty_page,"areas=ai,mlmining; verified_by=official_domain","Over the years our research has been supported by numerous funding agencies both government and private, including National Science Foundation, NASA, PEO STRI, Florida Department of Transportation, Symantec Inc, Intel Inc, Oracle Corp., Sophos, etc.",reinforcement learning,UNKNOWN,UNKNOWN,UNKNOWN,missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Ladislau Bölöni,Home | UCF Department of Computer Science,http://www.cs.ucf.edu/~lboloni,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Liqiang Wang 0001,Home | UCF Department of Computer Science,http://www.cs.ucf.edu/~lwang/index.html,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain","--> 08/2020: Our work on COVID-19 has been widely reported by Orlando media, here is our research website.",artificial intelligence; deep learning; computer vision; reinforcement learning,"Thesis Journal Publications Conference and Workshop Publications Other Publications Liqiang Wang Professor Department of Computer Science University of Central Florida Orlando, FL 32816 HEC 332 Tel: (407) 823-3187 Fax: (407) 823-5835 E-mail: Liqiang.Wang AT ucf.edu Latest News 05/2023: Received Google Gift Grant... || 05/2023: Congratulations to Dongdong Wang for his paper ""On Calibrating Semantic Segmentation Models: Analyses and An Algorithm"" accepted by CVPR 2023!",--> Recruiting highly motivated Ph.D.,UNKNOWN,missing_advising_cues
University of Central Florida,53,Mubarak Shah,Home | UCF Department of Computer Science,https://www.crcv.ucf.edu/person/mubarak-shah,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain","His research interests include: video surveillance, visual tracking, human activity recognition, visual analysis of crowded scenes, video registration, UAV video analysis, etc.",artificial intelligence; machine learning; deep learning; computer vision; natural language processing; language models; robotics; reinforcement learning,"2026 Campos, Ron; Vayani, Ashmal; Kulkarni, Parth Parag; Gupta, Rohit; Zafar, Aizan; Dutta, Aritra; Shah, Mubarak GAEA: A Geolocation Aware Conversational Model Conference The IEEE/CVF Winter conference on Applications of Computer Vision, 2026 . || Close 2025 Gupta, Animesh; Parmar, Jay; Dave, Ishan Rajendrakumar; Shah, Mubarak From Play to Replay: Composed Video Retrieval for Sports Highlights Conference The Thirty-Ninth Annual Conference on Neural Information Processing Systems, 2025 .",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Nazanin Rahnavard,Home | UCF Department of Computer Science,http://cwnlab.eecs.ucf.edu,,faculty_page,"areas=ai,vision; verified_by=official_domain","Our research effort bridges several areas such as telecommunications, modern wireless networking, signal processing, and machine learning.",machine learning; deep learning,"Learning, Communications, and Wireless Networks Lab (CWNlab) – CWN Lab Home Research Projects Publications Source Code People Facilities Teaching Services Photos Videos News Twitter Search Previous Next 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 About LCWN Lab Director: Dr. || Rahnavard is awarded the UCF’s 2023 “Faculty Excellence in Mentoring Postdoctoral Scholars Award”.",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Niels da Vitoria Lobo,Home | UCF Department of Computer Science,https://www.crcv.ucf.edu/person/niels-lobo,,faculty_page,areas=vision; verified_by=official_domain,"To mitigate this limitation, this paper focuses on the problem of weakly supervised grounding in the context of visual question answering in transformers.",artificial intelligence; computer vision; natural language processing,"BibTeX @workshop{III2000, title = {Flame Detection in Video}, author = {Walter Phillips III and Mubarak Shah and Niels da Vitoria Lobo}, year = {2000}, date = {2000-12-22}, keywords = {}, pubstate = {published}, tppubtype = {workshop} } Close Awards Organizations Courses News da Vitoria Lobo N.",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
University of Central Florida,53,Ozlem O. Garibay,Home | UCF Department of Computer Science,https://www.cecs.ucf.edu/faculty/ozlem-ozmen-garibay,,faculty_page,"areas=bio,mlmining,nlp; verified_by=official_domain",UNKNOWN,artificial intelligence,Recent Publications Forthcoming Education Ph.D.,UNKNOWN,"Ozlem Ozmen Garibay - College of Engineering and Computer Science --> Skip to main content College of Engineering and Computer Science Navigation About Us Dean’s Message Vision, Mission & Strategy College Leadership Academics Graduate Programs and Advising Undergraduate Programs and Advising Scholarships Internships...",missing_research_description; missing_ra_opportunity_cues
University of Central Florida,53,Rickard Ewetz,Home | UCF Department of Computer Science,http://www.ece.ucf.edu/~ewetz,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,artificial intelligence; machine learning,Ewetz's primary research interests lie within the following broad areas: Emerging Computing Paradigms and Future Computing Systems Artificial Intelligence (AI) and Machine Learning (ML) Computer-aided Design (CAD) for Very Large-Scale Integration (VLSI) --> Selected Awards: Best Paper Award Nomination at MILCOM 2023...,UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
